16,11,0C7,0Fmaj,0B-maj,0C7,0Fmaj,0B-maj,0C7,0Fmaj,0B-maj,0C7,0Fmaj,,,,,,,,,1.186278124459133,##,_0Fmaj0C70B-maj0Fmaj0C70B-maj0Fmaj0C70B-maj0Fmaj0C7,0463; 1072; 1154
11,14,0C7,0Fmaj,0B-maj,0C7,0Fmaj,0B-maj,0C7,0Fmaj,0B-maj,0C7,0Fmaj,0B-maj,0C7,0Fmaj,,,,,,1.0957952550009338,##,_0Fmaj0C70B-maj0Fmaj0C70B-maj0Fmaj0C70B-maj0Fmaj0C70B-maj0Fmaj0C7,1072; 1154
15,8,0C7,0Fmaj,0B-maj,0Fmaj,0C7,0Fmaj,0C7,0Fmaj,,,,,,,,,,,,1.8322628970242685,#,_0Fmaj0C70Fmaj0C70Fmaj0B-maj0Fmaj0C7,0167; 0570; 0787; 0993; 1116; 1141; 1297
33,5,0C7,0Fmaj,0Cmaj,0G7,0Cmaj,,,,,,,,,,,,,,,2.567163635665895,#,_0Cmaj0G70Cmaj0Fmaj0C7,0004; 0169; 0638; 0875; 1006; 1041; 1054; 1116; 1194; 1229; 1297
14,6,0C7,0Fmaj,0Dmin,0B-maj,0Cmaj,0Fmaj,,,,,,,,,,,,,,1.4488156357251847,#,_0Fmaj0Cmaj0B-maj0Dmin0Fmaj0C7,0250; 0253; 0278; 0332; 0571; 1152
11,6,0C7,0Fmaj,0F7,0B-7,0C7,0Fmaj,,,,,,,,,,,,,,1.3485878960124225,##,_0Fmaj0C70B-70F70Fmaj0C7,1225
10,7,0C7,0Fmaj,0F7,0B-maj,0Cmaj,0C7,0Fmaj,,,,,,,,,,,,,0.9709505944546686,#,_0Fmaj0C70Cmaj0B-maj0F70Fmaj0C7,0235; 0446
12,7,0C7,0Fmaj,0F7,0B-maj,0Fmaj,0C7,0Fmaj,,,,,,,,,,,,,2.054585169337799,#,_0Fmaj0C70Fmaj0B-maj0F70Fmaj0C7,0638; 0875; 1006; 1116; 1297
12,5,0C7,0Fmaj,0Gmaj,0G7,0Cmaj,,,,,,,,,,,,,,,1.0,#,_0Cmaj0G70Gmaj0Fmaj0C7,0235; 0446
12,11,0C7,0Fmaj,1Fsus4,2Fmaj,3Fmaj,0Fmaj,2F7,0B-maj,0Fmaj,2C7,0Fmaj,,,,,,,,,1.5,########,_0Fmaj2C70Fmaj0B-maj2F70Fmaj3Fmaj2Fmaj1Fsus40Fmaj0C7,0822; 0954; 1166
10,5,0C7,0Fmaj,2B-maj,0B-maj,2Fmaj,,,,,,,,,,,,,,,1.295461844238322,#,_2Fmaj0B-maj2B-maj0Fmaj0C7,0619; 1041; 1100; 1117
10,8,0C7,0Fmaj,2B-maj,0Fmaj,2B-maj,0Fmaj,2B-maj,0Fmaj,,,,,,,,,,,,0.9219280948873623,###,_0Fmaj2B-maj0Fmaj2B-maj0Fmaj2B-maj0Fmaj0C7,0425; 0477; 1113; 1123; 1225; 1248
15,13,0C7,0Fmaj,2Fmaj,0B-maj,2Cmaj,0Fmaj,2Fmaj,0B-maj,2Cmaj,0Fmaj,2Fmaj,0B-maj,2Cmaj,,,,,,,1.3709505944546687,#########,_2Cmaj0B-maj2Fmaj0Fmaj2Cmaj0B-maj2Fmaj0Fmaj2Cmaj0B-maj2Fmaj0Fmaj0C7,0066; 0335; 0849
13,7,0C7,0Fmin,0B-maj,0C7,0Fmin,0B-maj,0C7,,,,,,,,,,,,,0.9912642605354289,###,_0C70B-maj0Fmin0C70B-maj0Fmin0C7,0643
10,10,0C7,0Fmin,0C7,0Fmin,0C7,0Fmin,0C7,0Fmin,0C7,0Fmin,,,,,,,,,,0.9219280948873623,#,_0Fmin0C70Fmin0C70Fmin0C70Fmin0C70Fmin0C7,0396
47,7,0C7,0G7,0C7,0G7,0D7,0C7,0G7,,,,,,,,,,,,,1.2091662659041993,#,_0G70C70D70G70C70G70C7,0115; 0214; 0289; 0314; 0383; 0510; 0672; 0792; 1125; 1193; 1247
27,12,0C7,0G7,0C7,0G7,0D7,0C7,0G7,0C7,0G7,0D7,0C7,0G7,,,,,,,,1.173030669557363,####,_0G70C70D70G70C70G70C70D70G70C70G70C7,0115; 0214; 0289; 0383; 0672; 0792; 1125; 1193
17,17,0C7,0G7,0C7,0G7,0D7,0C7,0G7,0C7,0G7,0D7,0C7,0G7,0C7,0G7,0D7,0C7,0G7,,,0.9366673818775626,####,_0G70C70D70G70C70G70C70D70G70C70G70C70D70G70C70G70C7,0115; 0214; 0289; 0672; 0792; 1125
69,5,0C7,0G7,0D7,0C7,0G7,,,,,,,,,,,,,,,1.1496192706358048,#,_0G70C70D70G70C7,0115; 0214; 0289; 0314; 0383; 0425; 0510; 0672; 0792; 1125; 1134; 1193; 1247
36,10,0C7,0G7,0D7,0C7,0G7,0C7,0G7,0D7,0C7,0G7,,,,,,,,,,1.09720820621356,##,_0G70C70D70G70C70G70C70D70G70C7,0115; 0214; 0289; 0314; 0383; 0672; 0792; 1125; 1193; 1247
23,15,0C7,0G7,0D7,0C7,0G7,0C7,0G7,0D7,0C7,0G7,0C7,0G7,0D7,0C7,0G7,,,,,1.2646726793957221,###,_0G70C70D70G70C70G70C70D70G70C70G70C70D70G70C7,0115; 0214; 0289; 0383; 0672; 0792; 1125; 1193
37,9,0C7,0G7,0F7,0C7,0F7,0C7,0G7,0F7,0C7,,,,,,,,,,,1.0800389192781297,##,_0C70F70G70C70F70C70F70G70C7,0115; 0214; 0289; 0314; 0383; 0672; 0792; 1125; 1193; 1247
24,14,0C7,0G7,0F7,0C7,0F7,0C7,0G7,0F7,0C7,0F7,0C7,0G7,0F7,0C7,,,,,,1.2410106928656977,###,_0C70F70G70C70F70C70F70G70C70F70C70F70G70C7,0115; 0214; 0289; 0383; 0672; 0792; 1125; 1193
14,19,0C7,0G7,0F7,0C7,0F7,0C7,0G7,0F7,0C7,0F7,0C7,0G7,0F7,0C7,0F7,0C7,0G7,0F7,0C7,0.9402859586706309,####,_0C70F70G70C70F70C70F70G70C70F70C70F70G70C70F70C70F70G70C7,0115; 0214; 0289; 0672; 0792; 1125
23,4,0C7,0Gmaj,0C7,0Gmaj,,,,,,,,,,,,,,,,1.9488106104538123,#,_0Gmaj0C70Gmaj0C7,0439; 0518; 0577; 0943; 1149
10,7,0C7,0Gmaj,0C7,0Gmaj,0D7,0C7,0Gmaj,,,,,,,,,,,,,0.9219280948873623,##,_0Gmaj0C70D70Gmaj0C70Gmaj0C7,0439; 0577
10,5,0C7,0Gmaj,0Cmaj,0Gmaj,0D7,,,,,,,,,,,,,,,0.9709505944546686,#,_0D70Gmaj0Cmaj0Gmaj0C7,0358; 0874
20,5,0C7,0Gmaj,0D7,0C7,0Gmaj,,,,,,,,,,,,,,,2.295461844238322,#,_0Gmaj0C70D70Gmaj0C7,0322; 0358; 0439; 0577; 0733; 0874
13,8,0C7,0Gmaj,0D7,0Gmaj,0C7,0Gmaj,0D7,0Gmaj,,,,,,,,,,,,1.198183947911799,###,_0Gmaj0D70Gmaj0C70Gmaj0D70Gmaj0C7,0802; 1059
10,5,0C7,0Gmaj,2Cmaj,3Fmaj,0D7,,,,,,,,,,,,,,,0.9709505944546686,#,_0D73Fmaj2Cmaj0Gmaj0C7,0322; 0733
17,4,0C7,2A7,0C7,2A7,,,,,,,,,,,,,,,,0.9780155566622415,#,_2A70C72A70C7,0533
13,6,0C7,2A7,0C7,2A7,0C7,2A7,,,,,,,,,,,,,,1.1401156785146092,#,_2A70C72A70C72A70C7,0533
60,6,0C7,2B-maj,3Fmaj,0C7,2B-maj,3Fmaj,,,,,,,,,,,,,,0.9659327290214079,##,_3Fmaj2B-maj0C73Fmaj2B-maj0C7,0430
34,4,0C7,2C7,0C7,2C7,,,,,,,,,,,,,,,,1.6809146093973573,#,_2C70C72C70C7,0153; 0245; 0790; 0915; 1024; 1263
15,6,0C7,2C7,0C7,2C7,0C7,2C7,,,,,,,,,,,,,,1.0529815751302694,#,_2C70C72C70C72C70C7,0153; 0245
16,5,0C7,2F7,0B-maj,2G7,0C7,,,,,,,,,,,,,,,1.0,#,_0C72G70B-maj2F70C7,0554; 0761
40,4,0C7,2Fmaj,0C7,2Fmaj,,,,,,,,,,,,,,,,0.9341837197791889,#,_2Fmaj0C72Fmaj0C7,0403
20,10,0C7,2Fmaj,0C7,2Fmaj,0C7,2Fmaj,0C7,2Fmaj,0C7,2Fmaj,,,,,,,,,,0.9917601481809735,###,_2Fmaj0C72Fmaj0C72Fmaj0C72Fmaj0C72Fmaj0C7,0403
15,12,0C7,2Fmaj,0C7,2Fmaj,0C7,2Fmaj,0C7,2Fmaj,0C7,2Fmaj,0C7,2Fmaj,,,,,,,,1.158938532350277,#,_2Fmaj0C72Fmaj0C72Fmaj0C72Fmaj0C72Fmaj0C72Fmaj0C7,0403
10,14,0C7,2Fmaj,0C7,2Fmaj,0C7,2Fmaj,0C7,2Fmaj,0C7,2Fmaj,0C7,2Fmaj,0C7,2Fmaj,,,,,,1.1567796494470395,#,_2Fmaj0C72Fmaj0C72Fmaj0C72Fmaj0C72Fmaj0C72Fmaj0C72Fmaj0C7,0403
11,6,0C7,2Fmin,0Ddim,2B-sus4,0C7,2Fmaj,,,,,,,,,,,,,,1.3092966682370037,###,_2Fmaj0C72B-sus40Ddim2Fmin0C7,0205
17,6,0C7,2G7,0C7,0F7,0C7,0G7,,,,,,,,,,,,,,1.2210477851797183,#,_0G70C70F70C72G70C7,0214; 1024; 1110; 1263
15,5,0C7,2G7,0G7,0C7,2G7,,,,,,,,,,,,,,,0.9709505944546686,#,_2G70C70G72G70C7,0356
36,5,0Caug,2Fmin7,0Fmin7,1Fmin7,2Caug,,,,,,,,,,,,,,,1.056234784155701,###,_2Caug1Fmin70Fmin72Fmin70Caug,0887
24,10,0Caug,2Fmin7,0Fmin7,1Fmin7,2Caug,0Caug,2Fmin7,0Fmin7,1Fmin7,2Caug,,,,,,,,,,1.1964209471916636,####,_2Caug1Fmin70Fmin72Fmin70Caug2Caug1Fmin70Fmin72Fmin70Caug,0887
13,15,0Caug,2Fmin7,0Fmin7,1Fmin7,2Caug,0Caug,2Fmin7,0Fmin7,1Fmin7,2Caug,0Caug,2Fmin7,0Fmin7,1Fmin7,2Caug,,,,,0.9912642605354289,####,_2Caug1Fmin70Fmin72Fmin70Caug2Caug1Fmin70Fmin72Fmin70Caug2Caug1Fmin70Fmin72Fmin70Caug,0887
11,4,0Cdim,2A-sus4,0B-7,2E-maj,,,,,,,,,,,,,,,,1.3092966682370037,##,_2E-maj0B-72A-sus40Cdim,0205
10,6,0Cdim,2E7,0Amaj,0B7,0E7,0Amaj,,,,,,,,,,,,,,1.9219280948873623,###,_0Amaj0E70B70Amaj2E70Cdim,0516; 1132
18,9,0Cdim7,2E-dim7,0B-maj,2Dmin,0Cmin,2E-min,0B-maj,2Gmaj,0Cmin,,,,,,,,,,,1.224394445405986,#######,_0Cmin2Gmaj0B-maj2E-min0Cmin2Dmin0B-maj2E-dim70Cdim7,0517; 0680
12,5,0Cmaj,0A-maj,0B-maj,0A-maj,0B-maj,,,,,,,,,,,,,,,1.0,#,_0B-maj0A-maj0B-maj0A-maj0Cmaj,0568; 0846
12,6,0Cmaj,0Amaj,0Fmaj,0Gmaj,0Fmaj,0Gmaj,,,,,,,,,,,,,,1.0,###,_0Gmaj0Fmaj0Gmaj0Fmaj0Amaj0Cmaj,0568; 0846
70,8,0Cmaj,0Amin,0Cmaj,0Amin,0Cmaj,0Amin,0Cmaj,0Amin,,,,,,,,,,,,1.001501094313376,#,_0Amin0Cmaj0Amin0Cmaj0Amin0Cmaj0Amin0Cmaj,0003; 0112; 0250; 0404; 0549; 0596; 0598; 0617; 0730; 1091; 1270; 1292
52,10,0Cmaj,0Amin,0Cmaj,0Amin,0Cmaj,0Amin,0Cmaj,0Amin,0Cmaj,0Amin,,,,,,,,,,1.1056124005414154,#,_0Amin0Cmaj0Amin0Cmaj0Amin0Cmaj0Amin0Cmaj0Amin0Cmaj,0112; 0250; 0404; 0549; 0596; 0617; 0730; 1091; 1270
37,12,0Cmaj,0Amin,0Cmaj,0Amin,0Cmaj,0Amin,0Cmaj,0Amin,0Cmaj,0Amin,0Cmaj,0Amin,,,,,,,,1.3296776901252136,#,_0Amin0Cmaj0Amin0Cmaj0Amin0Cmaj0Amin0Cmaj0Amin0Cmaj0Amin0Cmaj,0112; 0404; 0549; 0596; 0617; 0730; 1091; 1270
23,14,0Cmaj,0Amin,0Cmaj,0Amin,0Cmaj,0Amin,0Cmaj,0Amin,0Cmaj,0Amin,0Cmaj,0Amin,0Cmaj,0Amin,,,,,,1.149229761516282,#,_0Amin0Cmaj0Amin0Cmaj0Amin0Cmaj0Amin0Cmaj0Amin0Cmaj0Amin0Cmaj0Amin0Cmaj,0112; 0404; 0596; 0617; 0730; 1091; 1270
11,18,0Cmaj,0Amin,0Cmaj,0Amin,0Cmaj,0Amin,0Cmaj,0Amin,0Cmaj,0Amin,0Cmaj,0Amin,0Cmaj,0Amin,0Cmaj,0Amin,0Cmaj,0Amin,,0.9940302114769565,##,_0Amin0Cmaj0Amin0Cmaj0Amin0Cmaj0Amin0Cmaj0Amin0Cmaj0Amin0Cmaj0Amin0Cmaj0Amin0Cmaj0Amin0Cmaj,0112; 0404; 0596; 1091; 1270
11,10,0Cmaj,0Amin,0Cmaj,0Amin,0Fmaj,0Gmaj,0Cmaj,0Amin,0Cmaj,0Amin,,,,,,,,,,1.823067982273661,##,_0Amin0Cmaj0Amin0Cmaj0Gmaj0Fmaj0Amin0Cmaj0Amin0Cmaj,0598; 0616; 0617; 0730
12,7,0Cmaj,0Amin,0Dmaj,0Bmin7,0Cmaj,0Amin,0Dmaj,,,,,,,,,,,,,0.9182958340544896,###,_0Dmaj0Amin0Cmaj0Bmin70Dmaj0Amin0Cmaj,0158; 1237
39,7,0Cmaj,0Amin,0Fmaj,0Dmin,2Gsus4,0Cmaj,0Amin,,,,,,,,,,,,,1.1401156785146092,##,_0Amin0Cmaj2Gsus40Dmin0Fmaj0Amin0Cmaj,0309; 0769; 1084
27,12,0Cmaj,0Amin,0Fmaj,0Dmin,2Gsus4,0Cmaj,0Amin,0Fmaj,0Dmin,2Gsus4,0Cmaj,0Amin,,,,,,,,1.3516441151533924,####,_0Amin0Cmaj2Gsus40Dmin0Fmaj0Amin0Cmaj2Gsus40Dmin0Fmaj0Amin0Cmaj,0309; 0769; 1084
15,17,0Cmaj,0Amin,0Fmaj,0Dmin,2Gsus4,0Cmaj,0Amin,0Fmaj,0Dmin,2Gsus4,0Cmaj,0Amin,0Fmaj,0Dmin,2Gsus4,0Cmaj,0Amin,,,1.3709505944546687,####,_0Amin0Cmaj2Gsus40Dmin0Fmaj0Amin0Cmaj2Gsus40Dmin0Fmaj0Amin0Cmaj2Gsus40Dmin0Fmaj0Amin0Cmaj,0309; 0769; 1084
11,8,0Cmaj,0Amin,0Fmaj,0G7,0Cmaj,0Amin,0Fmaj,0G7,,,,,,,,,,,,1.2406705316766886,#,_0G70Fmaj0Amin0Cmaj0G70Fmaj0Amin0Cmaj,0120; 0169; 0598; 0903; 1211
11,8,0Cmaj,0Amin,0Fmaj,0Gmaj,0Cmaj,0Amin,0Cmaj,0Amin,,,,,,,,,,,,1.823067982273661,#,_0Amin0Cmaj0Amin0Cmaj0Gmaj0Fmaj0Amin0Cmaj,0598; 0616; 0617; 0730
19,5,0Cmaj,0Amin,0Fmaj,2Gmaj,0Cmaj,,,,,,,,,,,,,,,1.215533232382473,#,_0Cmaj2Gmaj0Fmaj0Amin0Cmaj,0198; 0355; 0549; 0574; 0776
11,6,0Cmaj,0Amin,0Fmaj7,0Gmaj,0Emin,2Gmaj,,,,,,,,,,,,,,1.2406705316766886,##,_2Gmaj0Emin0Gmaj0Fmaj70Amin0Cmaj,1232
20,5,0Cmaj,0Amin,0Fmin,0Gmaj,0Cmaj,,,,,,,,,,,,,,,0.9219280948873623,##,_0Cmaj0Gmaj0Fmin0Amin0Cmaj,0157; 0267; 0603
39,5,0Cmaj,0Amin,2Dsus4,0Gmaj,0Emin,,,,,,,,,,,,,,,1.1401156785146092,##,_0Emin0Gmaj2Dsus40Amin0Cmaj,0309; 0769; 1084
27,10,0Cmaj,0Amin,2Dsus4,0Gmaj,0Emin,0Cmaj,0Amin,2Dsus4,0Gmaj,0Emin,,,,,,,,,,1.3516441151533924,####,_0Emin0Gmaj2Dsus40Amin0Cmaj0Emin0Gmaj2Dsus40Amin0Cmaj,0309; 0769; 1084
15,15,0Cmaj,0Amin,2Dsus4,0Gmaj,0Emin,0Cmaj,0Amin,2Dsus4,0Gmaj,0Emin,0Cmaj,0Amin,2Dsus4,0Gmaj,0Emin,,,,,1.3709505944546687,####,_0Emin0Gmaj2Dsus40Amin0Cmaj0Emin0Gmaj2Dsus40Amin0Cmaj0Emin0Gmaj2Dsus40Amin0Cmaj,0309; 0769; 1084
14,7,0Cmaj,0Amin,2Emaj,0Amin,0Cmaj,2Gmaj,0Cmaj,,,,,,,,,,,,,1.626688849701832,####,_0Cmaj2Gmaj0Cmaj0Amin2Emaj0Amin0Cmaj,0845
12,9,0Cmaj,0Amin7,0B-maj,0Gmin,0Cmaj,0Amin7,0B-maj,0Gmin,0Cmaj,,,,,,,,,,,0.9182958340544896,####,_0Cmaj0Gmin0B-maj0Amin70Cmaj0Gmin0B-maj0Amin70Cmaj,0158; 1237
16,14,0Cmaj,0Amin7,0Fmaj7,0Amin7,2C7,0Fmaj7,0Fmin7,0Cmaj,0Gmin,2C7,0Fmaj7,0Fmin7,0Cmaj,0Amin7,,,,,,1.0,##########,_0Amin70Cmaj0Fmin70Fmaj72C70Gmin0Cmaj0Fmin70Fmaj72C70Amin70Fmaj70Amin70Cmaj,0240; 0295
10,8,0Cmaj,0Amin7,0Fmaj7,0Emin7,0Cmaj,0Amin7,0Fmaj7,0Emin7,,,,,,,,,,,,1.295461844238322,###,_0Emin70Fmaj70Amin70Cmaj0Emin70Fmaj70Amin70Cmaj,0091
11,8,0Cmaj,0Amin7,0Fmaj7,1A-maj7,3Gsus4,0Cmaj,0Amin7,0Fmaj7,,,,,,,,,,,,1.0957952550009338,####,_0Fmaj70Amin70Cmaj3Gsus41A-maj70Fmaj70Amin70Cmaj,0823
18,8,0Cmaj,0Amin7,0Gmaj,0Fmaj,0Cmaj,0Amin7,0Gmaj,0Fmaj,,,,,,,,,,,,1.224394445405986,###,_0Fmaj0Gmaj0Amin70Cmaj0Fmaj0Gmaj0Amin70Cmaj,0555; 1022
51,13,0Cmaj,0B-maj,0Cmaj,0B-maj,0Cmaj,0B-maj,0Cmaj,0B-maj,0Cmaj,0B-maj,0Cmaj,0B-maj,0Cmaj,,,,,,,0.9404766272226677,#,_0Cmaj0B-maj0Cmaj0B-maj0Cmaj0B-maj0Cmaj0B-maj0Cmaj0B-maj0Cmaj0B-maj0Cmaj,0043; 0116; 0223; 0480; 0617; 0730; 0990
30,17,0Cmaj,0B-maj,0Cmaj,0B-maj,0Cmaj,0B-maj,0Cmaj,0B-maj,0Cmaj,0B-maj,0Cmaj,0B-maj,0Cmaj,0B-maj,0Cmaj,0B-maj,0Cmaj,,,0.9036771041295812,#,_0Cmaj0B-maj0Cmaj0B-maj0Cmaj0B-maj0Cmaj0B-maj0Cmaj0B-maj0Cmaj0B-maj0Cmaj0B-maj0Cmaj0B-maj0Cmaj,0116; 0223; 0480
25,19,0Cmaj,0B-maj,0Cmaj,0B-maj,0Cmaj,0B-maj,0Cmaj,0B-maj,0Cmaj,0B-maj,0Cmaj,0B-maj,0Cmaj,0B-maj,0Cmaj,0B-maj,0Cmaj,0B-maj,0Cmaj,1.0263137138648348,#,_0Cmaj0B-maj0Cmaj0B-maj0Cmaj0B-maj0Cmaj0B-maj0Cmaj0B-maj0Cmaj0B-maj0Cmaj0B-maj0Cmaj0B-maj0Cmaj0B-maj0Cmaj,0116; 0223; 0480
10,8,0Cmaj,0B-maj,0Cmaj,0B-no3,0B-maj,0Cmaj,0B-maj,0Cmaj,,,,,,,,,,,,1.0,####,_0Cmaj0B-maj0Cmaj0B-maj0B-no30Cmaj0B-maj0Cmaj,0223
13,7,0Cmaj,0B-maj,0Cmaj,0Fmaj,0Cmaj,0B-maj,0Cmaj,,,,,,,,,,,,,0.9912642605354288,#,_0Cmaj0B-maj0Cmaj0Fmaj0Cmaj0B-maj0Cmaj,0656; 0794
27,8,0Cmaj,0B-maj,0Fmaj,0B-maj,0Fmaj,0B-maj,0Fmaj,0B-maj,,,,,,,,,,,,0.9910760598382222,#,_0B-maj0Fmaj0B-maj0Fmaj0B-maj0Fmaj0B-maj0Cmaj,0029; 0050; 0139; 0162; 0504; 0807; 0885; 1119; 1177
18,6,0Cmaj,0B-maj,0Fmaj,0Dmin7,0Cmaj,0B-maj,,,,,,,,,,,,,,1.224394445405986,##,_0B-maj0Cmaj0Dmin70Fmaj0B-maj0Cmaj,0555; 1022
16,8,0Cmaj,0B-maj,0Fmaj,2Cmaj,0Cmaj,0B-maj,0Fmaj,2Cmaj,,,,,,,,,,,,1.2987949406953985,###,_2Cmaj0Fmaj0B-maj0Cmaj2Cmaj0Fmaj0B-maj0Cmaj,0075; 0095
10,12,0Cmaj,0B-maj,0Fmaj,2Cmaj,0Cmaj,0B-maj,0Fmaj,2Cmaj,0Cmaj,0B-maj,0Fmaj,2Cmaj,,,,,,,,1.5219280948873621,###,_2Cmaj0Fmaj0B-maj0Cmaj2Cmaj0Fmaj0B-maj0Cmaj2Cmaj0Fmaj0B-maj0Cmaj,0075; 0095
12,6,0Cmaj,0B-maj,0Gmin,0Cmaj,0B-maj,0Gmin,,,,,,,,,,,,,,1.4591479170272448,##,_0Gmin0B-maj0Cmaj0Gmin0B-maj0Cmaj,0701; 1296
48,5,0Cmaj,0B-maj,2Fmaj,0B-maj,2Fmaj,,,,,,,,,,,,,,,1.497224320061398,#,_2Fmaj0B-maj2Fmaj0B-maj0Cmaj,0187; 0215; 0268; 0560; 0561; 0695; 0721; 0800; 0859; 0910
24,8,0Cmaj,0B-maj,2Fmaj,0B-maj,2Fmaj,0B-maj,2Fmaj,0Cmaj,,,,,,,,,,,,1.979573958513622,##,_0Cmaj2Fmaj0B-maj2Fmaj0B-maj2Fmaj0B-maj0Cmaj,0187; 0268; 0560; 0721; 0910
157,6,0Cmaj,0B-maj,2Fmaj,0Cmaj,0B-maj,2Fmaj,,,,,,,,,,,,,,0.9561204742885727,#,_2Fmaj0B-maj0Cmaj2Fmaj0B-maj0Cmaj,0074; 0268; 0406; 0675; 0762; 0810; 0886; 0910; 0991; 1002; 1086; 1240
68,18,0Cmaj,0B-maj,2Fmaj,0Cmaj,0B-maj,2Fmaj,0Cmaj,0B-maj,2Fmaj,0Cmaj,0B-maj,2Fmaj,0Cmaj,0B-maj,2Fmaj,0Cmaj,0B-maj,2Fmaj,,0.9327895291979477,########,_2Fmaj0B-maj0Cmaj2Fmaj0B-maj0Cmaj2Fmaj0B-maj0Cmaj2Fmaj0B-maj0Cmaj2Fmaj0B-maj0Cmaj2Fmaj0B-maj0Cmaj,0074; 0762; 0810; 0886; 0991; 1086
