12,11,C7,Amin7,D7,Gmin7,Cmaj,C7,Amin7,D7,B-maj7,Gmin7,Csus4,,,,,,,,,1.4591479170272448,#######,_Csus4Gmin7B-maj7D7Amin7C7CmajGmin7D7Amin7C7,0338; 0832
45,8,C7,B-7,F7,B-7,F7,C7,B-7,F7,,,,,,,,,,,,1.1781533098134038,##,_F7B-7C7F7B-7F7B-7C7,0115; 0214; 0289; 0314; 0383; 0455; 0672; 0792; 1125; 1193; 1247
29,13,C7,B-7,F7,B-7,F7,C7,B-7,F7,B-7,F7,C7,B-7,F7,,,,,,,1.4281526509024578,####,_F7B-7C7F7B-7F7B-7C7F7B-7F7B-7C7,0115; 0214; 0289; 0383; 0455; 0672; 0792; 1125; 1193
17,18,C7,B-7,F7,B-7,F7,C7,B-7,F7,B-7,F7,C7,B-7,F7,B-7,F7,C7,B-7,F7,,1.1660870601063935,####,_F7B-7C7F7B-7F7B-7C7F7B-7F7B-7C7F7B-7F7B-7C7,0115; 0214; 0289; 0455; 0672; 0792; 1125
10,8,C7,B-7,Fmaj,B-7,Fmaj,C7,B-7,Fmaj,,,,,,,,,,,,0.9219280948873623,####,_FmajB-7C7FmajB-7FmajB-7C7,0439; 0577
96,6,C7,B-maj,Fmaj,C7,B-maj,Fmaj,,,,,,,,,,,,,,0.9037860912598525,#,_FmajB-majC7FmajB-majC7,0366; 0430; 0684; 0706; 0886; 0929
67,12,C7,B-maj,Fmaj,C7,B-maj,Fmaj,C7,B-maj,Fmaj,C7,B-maj,Fmaj,,,,,,,,0.9319920887903513,####,_FmajB-majC7FmajB-majC7FmajB-majC7FmajB-majC7,0366; 0430; 0684; 0706; 0886; 0929
36,4,C7,B-maj7,Fmaj,Cmaj,,,,,,,,,,,,,,,,1.188721875540867,#,_CmajFmajB-maj7C7,0705; 0888; 1250
24,12,C7,B-maj7,Fmaj,Cmaj,B-maj,Fmaj,Dmin7,B-maj7,C7,B-maj7,Fmaj,Cmaj,,,,,,,,1.4056390622295662,#######,_CmajFmajB-maj7C7B-maj7Dmin7FmajB-majCmajFmajB-maj7C7,0705; 0888; 1250
14,3,C7,Bmin,E7,,,,,,,,,,,,,,,,,1.4299111709758698,#,_E7BminC7,0221; 0377; 0454; 0940
12,17,C7,Cmaj,Amin7,Dmin7,Gmin7,Csus4,C7,Amin7,D7,Gmin7,Cmaj,C7,Amin7,D7,B-maj7,Gmin7,Csus4,,,1.4591479170272448,##############,_Csus4Gmin7B-maj7D7Amin7C7CmajGmin7D7Amin7C7Csus4Gmin7Dmin7Amin7CmajC7,0338; 0832
14,5,C7,Cmaj,C7,Cmaj,C7,,,,,,,,,,,,,,,1.689391746743088,#,_C7CmajC7CmajC7,0382; 0461; 0781; 0935; 0943; 1040; 1300
10,8,C7,Cmaj6,A-maj,Cmaj,C7,Cmaj6,A-maj,Cmaj,,,,,,,,,,,,0.9219280948873623,####,_CmajA-majCmaj6C7CmajA-majCmaj6C7,0539
13,5,C7,E-7,C7,E-7,C7,,,,,,,,,,,,,,,1.1401156785146092,#,_C7E-7C7E-7C7,0533
15,8,C7,F7,B-7,E-maj,C7,F7,B-7,E-maj,,,,,,,,,,,,1.746465798504072,###,_E-majB-7F7C7E-majB-7F7C7,0554; 0761
19,6,C7,F7,B-7,F7,B-7,F7,,,,,,,,,,,,,,1.9698110652780971,#,_F7B-7F7B-7F7C7,0289; 0356; 0377; 0455; 0510; 0890; 1149; 1193
13,9,C7,F7,B-7,F7,C7,B-7,F7,B-7,F7,,,,,,,,,,,1.2389012566026307,###,_F7B-7F7B-7C7F7B-7F7C7,0214; 0289; 0314; 0425; 0455; 0792; 1134; 1193; 1247
15,7,C7,F7,B-maj,G7,C7,F7,B-maj,,,,,,,,,,,,,1.7464657985040721,##,_B-majF7C7G7B-majF7C7,0554; 0761
71,6,C7,F7,C7,G7,F7,C7,,,,,,,,,,,,,,1.0865843131922424,#,_C7F7G7C7F7C7,0115; 0214; 0289; 0314; 0383; 0425; 0455; 0510; 0672; 0792; 1125; 1134; 1193; 1247
40,11,C7,F7,C7,G7,F7,C7,F7,C7,G7,F7,C7,,,,,,,,,1.265492538086959,##,_C7F7G7C7F7C7F7G7C7F7C7,0115; 0214; 0289; 0314; 0383; 0455; 0672; 0792; 1125; 1193; 1247
25,16,C7,F7,C7,G7,F7,C7,F7,C7,G7,F7,C7,F7,C7,G7,F7,C7,,,,1.2177968115985955,####,_C7F7G7C7F7C7F7G7C7F7C7F7G7C7F7C7,0115; 0214; 0289; 0383; 0455; 0672; 0792; 1125; 1193
16,6,C7,Fmaj,B-7,Fmaj,C7,Fmaj,,,,,,,,,,,,,,1.061278124459133,#,_FmajC7FmajB-7FmajC7,0802; 1059
12,10,C7,Fmaj,B-7,Fmaj,C7,Fmaj,B-7,Fmaj,C7,Fmaj,,,,,,,,,,1.2516291673878228,###,_FmajC7FmajB-7FmajC7FmajB-7FmajC7,0802; 1059
104,5,C7,Fmaj,B-maj,C7,Fmaj,,,,,,,,,,,,,,,1.60400823670337,#,_FmajC7B-majFmajC7,0167; 0169; 0222; 0235; 0308; 0446; 0463; 0472; 0477; 0500; 0508; 0565; 0606; 0669; 0689; 0726; 0873; 0914; 0923; 1072; 1138; 1154; 1218; 1235; 1245
50,8,C7,Fmaj,B-maj,C7,Fmaj,B-maj,C7,Fmaj,,,,,,,,,,,,1.1612424590621713,#,_FmajC7B-majFmajC7B-majFmajC7,0222; 0308; 0463; 0472; 0477; 0500; 0508; 0669; 0873; 1072; 1154; 1218; 1235
14,14,C7,Fmaj,B-maj,C7,Fmaj,B-maj,C7,Fmaj,B-maj,C7,Fmaj,B-maj,C7,Fmaj,,,,,,0.946372935985442,#,_FmajC7B-majFmajC7B-majFmajC7B-majFmajC7B-majFmajC7,0463; 1072; 1154
23,10,C7,Fmaj,B-maj,Cmaj,Fmaj,B-maj,Cmaj,Fmaj,B-maj,Cmaj,,,,,,,,,,1.370862465083061,###,_CmajB-majFmajCmajB-majFmajCmajB-majFmajC7,0066; 0071; 0235; 0335; 0387; 0446; 0597; 0780; 0849
23,6,C7,Fmaj,B-maj,E-maj,C7,Fmaj,,,,,,,,,,,,,,1.3249692858267144,#,_FmajC7E-majB-majFmajC7,0307; 0322; 0733; 1133; 1162
18,8,C7,Fmaj,B-maj,Fmaj,B-maj,Fmaj,B-maj,Fmaj,,,,,,,,,,,,1.0975378398419535,#,_FmajB-majFmajB-majFmajB-majFmajC7,0183; 0244; 0425; 0477; 0964; 0968; 1063; 1113; 1123; 1178; 1225; 1248
12,8,C7,Fmaj,B-maj,Fmaj,B-maj,Fmaj,C7,Fmaj,,,,,,,,,,,,1.6258145836939115,#,_FmajC7FmajB-majFmajB-majFmajC7,0056; 0606; 0731; 0787; 1116; 1297
15,8,C7,Fmaj,B-maj,Fmaj,C7,Fmaj,C7,Fmaj,,,,,,,,,,,,1.8322628970242687,#,_FmajC7FmajC7FmajB-majFmajC7,0167; 0570; 0787; 0993; 1116; 1141; 1297
15,10,C7,Fmaj,B-maj6,C7,Fmaj,B-maj6,C7,Fmaj,B-maj6,C7,,,,,,,,,,0.9055872616982603,#####,_C7B-maj6FmajC7B-maj6FmajC7B-maj6FmajC7,1143
17,12,C7,Fmaj,C7,Fmaj,C7,Fmaj,C7,Fmaj,C7,Fmaj,C7,Fmaj,,,,,,,,1.3784188527203236,#,_FmajC7FmajC7FmajC7FmajC7FmajC7FmajC7,0403; 0830
11,14,C7,Fmaj,C7,Fmaj,C7,Fmaj,C7,Fmaj,C7,Fmaj,C7,Fmaj,C7,Fmaj,,,,,,1.4911148500551858,#,_FmajC7FmajC7FmajC7FmajC7FmajC7FmajC7FmajC7,0403; 0830
55,5,C7,Fmaj,Cmaj,G7,Cmaj,,,,,,,,,,,,,,,2.3370137979902617,#,_CmajG7CmajFmajC7,0004; 0056; 0169; 0472; 0638; 0678; 0788; 0822; 0875; 0954; 1006; 1041; 1054; 1107; 1116; 1166; 1194; 1229; 1297
11,7,C7,Fmaj,Cmaj,G7,Cmaj,C7,Fmaj,,,,,,,,,,,,,1.0957952550009338,#,_FmajC7CmajG7CmajFmajC7,0169; 0472; 0638; 0875; 1006; 1041; 1116; 1297
21,7,C7,Fmaj,Cmaj,G7,Cmaj,G7,Cmaj,,,,,,,,,,,,,2.2125823032160294,#,_CmajG7CmajG7CmajFmajC7,0788; 0822; 0954; 1006; 1054; 1107; 1166; 1194
15,6,C7,Fmaj,D7,G7,C7,Fmaj,,,,,,,,,,,,,,1.746465798504072,#,_FmajC7G7D7FmajC7,0554; 0761
11,9,C7,Fmaj,Dmin,B-maj,C7,Fmaj,Dmin,B-maj,C7,,,,,,,,,,,1.3221793455166668,##,_C7B-majDminFmajC7B-majDminFmajC7,0120; 0169; 0903; 1046; 1211
14,6,C7,Fmaj,Dmin,B-maj,Cmaj,Fmaj,,,,,,,,,,,,,,1.4488156357251847,#,_FmajCmajB-majDminFmajC7,0250; 0253; 0278; 0332; 0571; 1152
12,5,C7,Fmaj,Dmin7,Gmin7,C7,,,,,,,,,,,,,,,1.207518749639422,#,_C7Gmin7Dmin7FmajC7,0127; 0986
11,6,C7,Fmaj,F7,B-7,C7,Fmaj,,,,,,,,,,,,,,1.3485878960124222,##,_FmajC7B-7F7FmajC7,1225
10,7,C7,Fmaj,F7,B-maj,Cmaj,C7,Fmaj,,,,,,,,,,,,,0.9709505944546686,#,_FmajC7CmajB-majF7FmajC7,0235; 0446
15,7,C7,Fmaj,F7,B-maj,Fmaj,C7,Fmaj,,,,,,,,,,,,,1.8294732983598407,#,_FmajC7FmajB-majF7FmajC7,0472; 0638; 0875; 1006; 1116; 1297
18,4,C7,Fmaj,Fsus4,Fmaj,,,,,,,,,,,,,,,,1.5577277787393196,#,_FmajFsus4FmajC7,0656; 0711; 0822; 0954; 1116; 1166; 1269; 1297
11,7,C7,Fmaj,Gmaj,Cmaj,Fmaj,Gmaj,Cmaj,,,,,,,,,,,,,1.0957952550009338,#,_CmajGmajFmajCmajGmajFmajC7,0235; 0280; 0443; 0446; 1040; 1190
12,5,C7,Fmaj,Gmaj,G7,Cmaj,,,,,,,,,,,,,,,1.0,#,_CmajG7GmajFmajC7,0235; 0446
10,14,C7,Fmaj7,B-maj,Amaj,Dmin,Cmaj,B-maj,Amaj,Dmin,Cmaj,Fmaj7,B-maj,Amaj,Dmaj,,,,,,0.9709505944546686,###########,_DmajAmajB-majFmaj7CmajDminAmajB-majCmajDminAmajB-majFmaj7C7,0242; 0782
34,4,C7,Fmaj7,Fmin7,Cmaj,,,,,,,,,,,,,,,,0.9975025463691153,#,_CmajFmin7Fmaj7C7,0240; 0295
16,10,C7,Fmaj7,Fmin7,Cmaj,Gmin,C7,Fmaj7,Fmin7,Cmaj,Amin7,,,,,,,,,,1.0,#####,_Amin7CmajFmin7Fmaj7C7GminCmajFmin7Fmaj7C7,0240; 0295
15,8,C7,Fmaj7,Gmin7,C7,Fmaj7,Gmin7,C7,Fmaj7,,,,,,,,,,,,1.158938532350277,##,_Fmaj7C7Gmin7Fmaj7C7Gmin7Fmaj7C7,0410; 1027
13,7,C7,Fmin,B-maj,C7,Fmin,B-maj,C7,,,,,,,,,,,,,0.9912642605354288,##,_C7B-majFminC7B-majFminC7,0643
13,5,C7,Fmin,D-maj,C7,Fmin,,,,,,,,,,,,,,,0.9912642605354289,#,_FminC7D-majFminC7,0097
10,8,C7,Fmin,D-maj,C7,Fmin,D-maj,C7,Fmin,,,,,,,,,,,,1.1567796494470395,##,_FminC7D-majFminC7D-majFminC7,0097
11,6,C7,Fmin,Ddim,B-sus4,C7,Fmaj,,,,,,,,,,,,,,1.3092966682370037,##,_FmajC7B-sus4DdimFminC7,0205
13,4,C7,Fmin,E-min7,A-7,,,,,,,,,,,,,,,,1.2389012566026305,#,_A-7E-min7FminC7,0338; 0806; 0832
12,9,C7,Fmin7,B-maj,B-7,Gmin7,C7,A-maj7,Fmin7,B-sus4,,,,,,,,,,,1.4591479170272448,#####,_B-sus4Fmin7A-maj7C7Gmin7B-7B-majFmin7C7,0338; 0832
11,7,C7,G7,C7,F7,C7,F7,C7,,,,,,,,,,,,,1.7899290753099992,#,_C7F7C7F7C7G7C7,0356; 0455; 0510; 0890; 1193
53,7,C7,G7,C7,G7,D7,C7,G7,,,,,,,,,,,,,1.2640996060804368,#,_G7C7D7G7C7G7C7,0115; 0214; 0289; 0314; 0383; 0455; 0510; 0672; 0792; 1125; 1193; 1247
31,12,C7,G7,C7,G7,D7,C7,G7,C7,G7,D7,C7,G7,,,,,,,,1.3785532828283609,####,_G7C7D7G7C7G7C7D7G7C7G7C7,0115; 0214; 0289; 0383; 0455; 0672; 0792; 1125; 1193
19,17,C7,G7,C7,G7,D7,C7,G7,C7,G7,D7,C7,G7,C7,G7,D7,C7,G7,,,1.1674367232867007,####,_G7C7D7G7C7G7C7D7G7C7G7C7D7G7C7G7C7,0115; 0214; 0289; 0455; 0672; 0792; 1125
11,7,C7,G7,C7,G7,D7,G7,C7,,,,,,,,,,,,,1.0957952550009338,#,_C7G7D7G7C7G7C7,0356; 0425; 0853; 1193
80,5,C7,G7,D7,C7,G7,,,,,,,,,,,,,,,1.2500811003714354,#,_G7C7D7G7C7,0115; 0214; 0289; 0314; 0383; 0425; 0455; 0510; 0640; 0672; 0792; 1125; 1134; 1193; 1247
42,10,C7,G7,D7,C7,G7,C7,G7,D7,C7,G7,,,,,,,,,,1.2290268912868845,##,_G7C7D7G7C7G7C7D7G7C7,0115; 0214; 0289; 0314; 0383; 0455; 0672; 0792; 1125; 1193; 1247
27,15,C7,G7,D7,C7,G7,C7,G7,D7,C7,G7,C7,G7,D7,C7,G7,,,,,1.4805774296980352,####,_G7C7D7G7C7G7C7D7G7C7G7C7D7G7C7,0115; 0214; 0289; 0383; 0455; 0672; 0792; 1125; 1193
43,9,C7,G7,F7,C7,F7,C7,G7,F7,C7,,,,,,,,,,,1.211577078506834,##,_C7F7G7C7F7C7F7G7C7,0115; 0214; 0289; 0314; 0383; 0455; 0672; 0792; 1125; 1193; 1247
28,14,C7,G7,F7,C7,F7,C7,G7,F7,C7,F7,C7,G7,F7,C7,,,,,,1.454024912849659,####,_C7F7G7C7F7C7F7G7C7F7C7F7G7C7,0115; 0214; 0289; 0383; 0455; 0672; 0792; 1125; 1193
16,19,C7,G7,F7,C7,F7,C7,G7,F7,C7,F7,C7,G7,F7,C7,F7,C7,G7,F7,C7,1.198192411043098,####,_C7F7G7C7F7C7F7G7C7F7C7F7G7C7F7C7F7G7C7,0115; 0214; 0289; 0455; 0672; 0792; 1125
22,6,C7,Gmaj,C7,Gmaj,C7,Gmaj,,,,,,,,,,,,,,1.4594316186372973,#,_GmajC7GmajC7GmajC7,0518; 0943; 0969; 1149
14,8,C7,Gmaj,C7,Gmaj,C7,Gmaj,C7,Gmaj,,,,,,,,,,,,1.626688849701832,#,_GmajC7GmajC7GmajC7GmajC7,0518; 0943; 0969
10,7,C7,Gmaj,C7,Gmaj,D7,C7,Gmaj,,,,,,,,,,,,,0.9219280948873623,##,_GmajC7D7GmajC7GmajC7,0439; 0577
10,5,C7,Gmaj,Cmaj,Fmaj,D7,,,,,,,,,,,,,,,0.9709505944546686,#,_D7FmajCmajGmajC7,0322; 0733
21,5,C7,Gmaj,D7,C7,Gmaj,,,,,,,,,,,,,,,2.009503136240296,#,_GmajC7D7GmajC7,0322; 0358; 0439; 0577; 0733; 0874
13,8,C7,Gmaj,D7,Gmaj,C7,Gmaj,D7,Gmaj,,,,,,,,,,,,1.198183947911799,###,_GmajD7GmajC7GmajD7GmajC7,0802; 1059
11,4,Cdim,A-sus4,B-7,E-maj,,,,,,,,,,,,,,,,1.3092966682370037,##,_E-majB-7A-sus4Cdim,0205
10,6,Cdim,E7,Amaj,B7,E7,Amaj,,,,,,,,,,,,,,1.9219280948873623,###,_AmajE7B7AmajE7Cdim,0516; 1132
18,9,Cdim7,E-dim7,B-maj,Dmin,Cmin,E-min,B-maj,Gmaj,Cmin,,,,,,,,,,,1.224394445405986,#######,_CminGmajB-majE-minCminDminB-majE-dim7Cdim7,0517; 0680
18,8,Cdim7,Gmaj,Bmin,Amin,Cmin,Gmaj,Emaj,Amin,,,,,,,,,,,,1.224394445405986,######,_AminEmajGmajCminAminBminGmajCdim7,0517; 0680
10,19,Cdim7,Gmaj,Bmin,Amin,Cmin,Gmaj,Emaj,Amin,Gmaj,Amin,Adim7,Cdim7,Gmaj,Bmin,Amin,Cmin,Gmaj,Emaj,Amin,1.5219280948873621,#########,_AminEmajGmajCminAminBminGmajCdim7Adim7AminGmajAminEmajGmajCminAminBminGmajCdim7,0517; 0680
18,3,Chdim,B-7,B-sus4,,,,,,,,,,,,,,,,,1.0,#,_B-sus4B-7Chdim,0705; 0888; 1250
12,4,Chdim,B-no3,E-maj,B-maj,,,,,,,,,,,,,,,,1.4591479170272448,##,_B-majE-majB-no3Chdim,0240; 0295
18,5,Cmaj,A-maj,B-maj,A-maj,B-maj,,,,,,,,,,,,,,,1.1941737342569119,#,_B-majA-majB-majA-majCmaj,0224; 0393; 0568; 0844; 0846; 1281
11,7,Cmaj,A-maj,B-maj,A-maj,B-maj,A-maj,B-maj,,,,,,,,,,,,,1.3221793455166668,#,_B-majA-majB-majA-majB-majA-majCmaj,0393; 0568; 0844; 0846; 1281
11,4,Cmaj,A-maj,G7,Cmaj,,,,,,,,,,,,,,,,2.0403733936884962,#,_CmajG7A-majCmaj,0267; 0476
31,5,Cmaj,A7,D7,G7,Cmaj,,,,,,,,,,,,,,,1.9976968118577387,#,_CmajG7D7A7Cmaj,0120; 0554; 0761; 0796; 0903
15,9,Cmaj,A7,D7,G7,Cmaj,A7,D7,G7,Cmaj,,,,,,,,,,,1.7464657985040721,###,_CmajG7D7A7CmajG7D7A7Cmaj,0554; 0761
23,7,Cmaj,A7,Dmaj,Gmaj,Cmaj,A7,Dmaj,,,,,,,,,,,,,1.3249692858267144,##,_DmajA7CmajGmajDmajA7Cmaj,0307; 0322; 0733; 1133; 1162
24,7,Cmaj,Amaj,Dmaj,Cmaj,Amaj,Dmaj,Cmaj,,,,,,,,,,,,,1.1386865525783179,##,_CmajDmajAmajCmajDmajAmajCmaj,1220
19,10,Cmaj,Amaj,Dmaj,Cmaj,Amaj,Dmaj,Cmaj,Amaj,Dmaj,Cmaj,,,,,,,,,,1.3372449392958772,##,_CmajDmajAmajCmajDmajAmajCmajDmajAmajCmaj,1220
14,13,Cmaj,Amaj,Dmaj,Cmaj,Amaj,Dmaj,Cmaj,Amaj,Dmaj,Cmaj,Amaj,Dmaj,Cmaj,,,,,,,0.946372935985442,##,_CmajDmajAmajCmajDmajAmajCmajDmajAmajCmajDmajAmajCmaj,1220
11,16,Cmaj,Amaj,Dmaj,Cmaj,Amaj,Dmaj,Cmaj,Amaj,Dmaj,Cmaj,Amaj,Dmaj,Cmaj,Amaj,Dmaj,Cmaj,,,,1.0957952550009338,##,_CmajDmajAmajCmajDmajAmajCmajDmajAmajCmajDmajAmajCmajDmajAmajCmaj,1220
10,7,Cmaj,Amaj,Dmaj,Gmaj,Dmaj,Gmaj,Dmaj,,,,,,,,,,,,,1.1567796494470395,#,_DmajGmajDmajGmajDmajAmajCmaj,0041; 0203; 0477; 0991; 1018
12,15,Cmaj,Amaj,Dmaj,Gno3,Dmaj,E-maj7,B-maj,A-maj,Gmin7,Gno3,Dmaj,E-maj,Cmaj,Amaj,Dmaj,,,,,0.9182958340544896,###########,_DmajAmajCmajE-majDmajGno3Gmin7A-majB-majE-maj7DmajGno3DmajAmajCmaj,0381; 0999
12,14,Cmaj,Amaj,Dmin,Cmaj,Dmin,Ddim7,Fdim7,Cmaj,Emin,Dmin,Fmin,Cmaj,Amaj,Dmin,,,,,,1.4591479170272448,#########,_DminAmajCmajFminDminEminCmajFdim7Ddim7DminCmajDminAmajCmaj,0517; 0680
20,4,Cmaj,Amaj,F#maj,Bmaj,,,,,,,,,,,,,,,,0.9709505944546686,#,_BmajF#majAmajCmaj,0381; 0999
12,16,Cmaj,Amaj,F#maj,Bmaj,Eno3,Bmaj,Cmaj7,Gmaj,Fmaj,Emin7,Eno3,Bmaj,Cmaj,Amaj,F#maj,Bmaj,,,,0.9182958340544896,###########,_BmajF#majAmajCmajBmajEno3Emin7FmajGmajCmaj7BmajEno3BmajF#majAmajCmaj,0381; 0999
12,6,Cmaj,Amaj,Fmaj,Gmaj,Fmaj,Gmaj,,,,,,,,,,,,,,1.0,#,_GmajFmajGmajFmajAmajCmaj,0568; 0846
114,8,Cmaj,Amin,Cmaj,Amin,Cmaj,Amin,Cmaj,Amin,,,,,,,,,,,,1.2086332192355307,#,_AminCmajAminCmajAminCmajAminCmaj,0003; 0112; 0228; 0250; 0310; 0404; 0543; 0549; 0596; 0598; 0617; 0730; 0920; 1091; 1270; 1292
85,10,Cmaj,Amin,Cmaj,Amin,Cmaj,Amin,Cmaj,Amin,Cmaj,Amin,,,,,,,,,,1.0705582622443515,#,_AminCmajAminCmajAminCmajAminCmajAminCmaj,0112; 0250; 0310; 0404; 0543; 0549; 0596; 0617; 0730; 0920; 1091; 1270
65,12,Cmaj,Amin,Cmaj,Amin,Cmaj,Amin,Cmaj,Amin,Cmaj,Amin,Cmaj,Amin,,,,,,,,1.2339603438556392,#,_AminCmajAminCmajAminCmajAminCmajAminCmajAminCmaj,0112; 0310; 0404; 0549; 0596; 0617; 0730; 0920; 1091; 1270
47,14,Cmaj,Amin,Cmaj,Amin,Cmaj,Amin,Cmaj,Amin,Cmaj,Amin,Cmaj,Amin,Cmaj,Amin,,,,,,1.120930073839049,#,_AminCmajAminCmajAminCmajAminCmajAminCmajAminCmajAminCmaj,0112; 0310; 0404; 0596; 0617; 0730; 0920; 1091; 1270
36,16,Cmaj,Amin,Cmaj,Amin,Cmaj,Amin,Cmaj,Amin,Cmaj,Amin,Cmaj,Amin,Cmaj,Amin,Cmaj,Amin,,,,1.1173767358106292,#,_AminCmajAminCmajAminCmajAminCmajAminCmajAminCmajAminCmajAminCmaj,0112; 0310; 0404; 0596; 0920; 1091; 1270
13,9,Cmaj,Amin,Cmaj,Amin,Cmaj,Amin,Fmaj,Gmaj,Cmaj,,,,,,,,,,,1.3520301017579528,#,_CmajGmajFmajAminCmajAminCmajAminCmaj,0250; 0549; 0598; 0617; 0730; 0902
23,7,Cmaj,Amin,Cmaj,Amin,Fmaj,Gmaj,Cmaj,,,,,,,,,,,,,1.3284807255676316,#,_CmajGmajFmajAminCmajAminCmaj,0217; 0250; 0401; 0450; 0549; 0598; 0616; 0617; 0730; 0902
11,10,Cmaj,Amin,Cmaj,Amin,Fmaj,Gmaj,Cmaj,Amin,Cmaj,Amin,,,,,,,,,,1.823067982273661,#,_AminCmajAminCmajGmajFmajAminCmajAminCmaj,0598; 0616; 0617; 0730
12,7,Cmaj,Amin,Dmaj,Bmin7,Cmaj,Amin,Dmaj,,,,,,,,,,,,,0.9182958340544896,###,_DmajAminCmajBmin7DmajAminCmaj,0158; 1237
32,7,Cmaj,Amin,Dmaj,Gmaj,Cmaj,Amin,Dmaj,,,,,,,,,,,,,1.014097655573916,#,_DmajAminCmajGmajDmajAminCmaj,0109; 0258; 0349; 0546; 0843; 1016
24,9,Cmaj,Amin,Dmin,Gmaj,Cmaj,Amin,Dmin,Gmaj,Cmaj,,,,,,,,,,,1.9657706741379202,##,_CmajGmajDminAminCmajGmajDminAminCmaj,0218; 0484; 0728; 0926
10,12,Cmaj,Amin,Dmin,Gmaj,Cmaj,Amin,Dmin,Gmaj,Cmaj,Amin,Dmin,Gmaj,,,,,,,,1.1567796494470395,#,_GmajDminAminCmajGmajDminAminCmajGmajDminAminCmaj,0484; 0728; 0926
27,14,Cmaj,Amin,Dmin7,Gmaj,Cmaj,Amin,Dmin7,Gmaj,Cmaj,Amin,Dmin7,Gmaj,Cmaj,Amin,,,,,,0.9451696091196164,########,_AminCmajGmajDmin7AminCmajGmajDmin7AminCmajGmajDmin7AminCmaj,0315
39,5,Cmaj,Amin,Dsus4,Gmaj,Emin,,,,,,,,,,,,,,,1.1401156785146092,#,_EminGmajDsus4AminCmaj,0309; 0769; 1084
27,10,Cmaj,Amin,Dsus4,Gmaj,Emin,Cmaj,Amin,Dsus4,Gmaj,Emin,,,,,,,,,,1.3516441151533924,####,_EminGmajDsus4AminCmajEminGmajDsus4AminCmaj,0309; 0769; 1084
15,15,Cmaj,Amin,Dsus4,Gmaj,Emin,Cmaj,Amin,Dsus4,Gmaj,Emin,Cmaj,Amin,Dsus4,Gmaj,Emin,,,,,1.3709505944546687,####,_EminGmajDsus4AminCmajEminGmajDsus4AminCmajEminGmajDsus4AminCmaj,0309; 0769; 1084
14,7,Cmaj,Amin,Emaj,Amin,Cmaj,Gmaj,Cmaj,,,,,,,,,,,,,1.4299111709758698,##,_CmajGmajCmajAminEmajAminCmaj,0845
18,7,Cmaj,Amin,Fmaj,Cmaj,Amin,Cmaj,Amin,,,,,,,,,,,,,0.9864267287308424,#,_AminCmajAminCmajFmajAminCmaj,0228; 0310; 0814; 1120
25,8,Cmaj,Amin,Fmaj,Cmaj,Amin,Fmaj,Cmaj,Amin,,,,,,,,,,,,1.4056780552463373,#,_AminCmajFmajAminCmajFmajAminCmaj,0698; 0814; 1120
10,6,Cmaj,Amin,Fmaj,Csus4,Cmaj,Amin,,,,,,,,,,,,,,1.0,##,_AminCmajCsus4FmajAminCmaj,0698
39,7,Cmaj,Amin,Fmaj,Dmin,Gsus4,Cmaj,Amin,,,,,,,,,,,,,1.1401156785146092,##,_AminCmajGsus4DminFmajAminCmaj,0309; 0769; 1084
